2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy a2ae3a973d61b0b8: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 545bfd89ad4c63f3: name 'CCI_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 4fc12daabe27dcd4: name 'avg_range_last_10' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 3053964e616eeb36: name 'avg_range_last_10' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 26d3714cd066d3d0: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 0534b06366cb51f8: name 'avg_range_last_10' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 142ca7e1bb3f334d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 4a0c9b0688eb65a8: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy b283334d667ee93e: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 543bdcc10fb06c50: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy a458e45f50700d52: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy bfb1217845c13a0d: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 35998910763566e3: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy c58b20451a763137: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 49b95943be893d3e: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy ad594c2d0224f323: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy fb38dad280e68e04: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy a263034d83ceb331: name 'avg_range_last_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 76cfa51d66e082fa: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy a1a4e27d5bb5edf0: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 9b9c833d28405ee6: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy adb2d92537e9434a: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy de4ca303d22fec89: name 'CCI_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 2f29168e0f1a13cc: name 'CCI_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy a306870ae4d91e19: name 'CCI_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy e7615ecd2488ed26: name 'CCI_20' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 63628339ab25274f: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 26ff769970d51b45: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy c9f0b799d6a3e02b: name 'avg_range_last_50' is not defined
2025-11-19 14:51:23 - ERROR    - __main__ - Error evaluating rule for strategy 306751acda8aa95b: name 'avg_range_last_50' is not defined
2025-11-19 14:51:24 - ERROR    - __main__ - Error evaluating rule for strategy 6cbf7a794e62263d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:24 - ERROR    - __main__ - Error evaluating rule for strategy 59d94c3d144d4a98: name 'avg_range_last_50' is not defined
2025-11-19 14:51:24 - ERROR    - __main__ - Error evaluating rule for strategy e38f0692720d5c68: name 'avg_range_last_50' is not defined
2025-11-19 14:51:24 - INFO     - __main__ - Keyboard interrupt received. Shutting down...
2025-11-19 14:51:46 - INFO     - __main__ - Initializing MT5 Live Strategy Validator...
2025-11-19 14:51:46 - INFO     - strategy_loader - StrategyLoader initialized. Reading data from: C:\Users\qubit\Desktop\workshop\trading_strategy_finder\diamond_data.
2025-11-19 14:51:46 - INFO     - data_engine - DataEngine initialized for symbols: ['EURUSD'] on timeframe 15 with a cache size of 500 bars.
2025-11-19 14:51:46 - INFO     - feature_engine - FeatureEngine initialized. Using indicator parameters from research config.
2025-11-19 14:51:46 - INFO     - __main__ - --- Validator Starting Up ---
2025-11-19 14:51:46 - INFO     - mt5_connector - Attempting to initialize MetaTrader 5 terminal...
2025-11-19 14:51:46 - INFO     - mt5_connector - MT5 terminal initialized successfully.
2025-11-19 14:51:46 - INFO     - mt5_connector - Successfully connected to account 99066452 on MetaQuotes-Demo.
